day,operation,hour,country,operator,operation_id,price
2024-01-31,Store XX,03,France,Apple,53224,15
2024-01-31,Store XX,03,China,Amazon,65284,90
2024-01-31,Store XX,07,France,Amazon,93952,76
2024-01-31,Store XX,01,Brazil,Amazon,14985,98
2024-01-31,Store XX,11,Japan,Amazon,54481,9
2024-01-31,Store XX,03,UK,Amazon,53931,36
2024-01-31,Store XX,09,UK,Apple,58919,9
2024-01-31,Store XX,01,Japan,Amazon,48141,20
2024-01-31,Store XX,05,USA,Amazon,40421,83
2024-01-31,Store XX,01,Brazil,Amazon,54095,22
2024-01-31,Store XX,06,Japan,Apple,72957,11
2024-01-31,Store XX,02,USA,Amazon,59785,14
2024-01-31,Store XX,11,Germany,Amazon,80924,53
2024-01-31,Store XX,08,China,Apple,92706,92
2024-01-31,Store XX,11,USA,Amazon,34858,96
2024-01-31,Store XX,09,China,Amazon,27692,94
2024-01-31,Store XX,11,UK,Amazon,50536,78
2024-01-31,Store XX,00,Japan,Apple,78313,67
2024-01-31,Store XX,02,France,Apple,29648,46
2024-01-31,Store XX,05,Japan,Amazon,64095,38
2024-01-31,Store XX,11,UK,Apple,21111,34
2024-01-31,Store XX,02,Japan,Apple,47101,17
2024-01-31,Store XX,00,France,Amazon,78448,54
2024-01-31,Store XX,04,UK,Apple,64699,57
2024-01-31,Store XX,03,USA,Apple,52284,49
2024-01-31,Store XX,03,Brazil,Apple,41841,20
2024-01-31,Store XX,05,Brazil,Apple,80078,42
2024-01-31,Store XX,05,China,Amazon,60806,100
2024-01-31,Store XX,09,USA,Apple,57505,93
2024-01-31,Store XX,06,France,Apple,13140,1
2024-01-31,Store XX,00,Japan,Amazon,18055,82
2024-01-31,Store XX,00,USA,Apple,59600,1
2024-01-31,Store XX,03,UK,Apple,15477,11
2024-01-31,Store XX,02,Japan,Amazon,13961,29
2024-01-31,Store XX,03,China,Amazon,70333,4
2024-01-31,Store XX,02,Japan,Amazon,84748,59
2024-01-31,Store XX,06,Germany,Amazon,37269,94
2024-01-31,Store XX,05,France,Amazon,46663,91
2024-01-31,Store XX,06,Brazil,Amazon,92581,81
2024-01-31,Store XX,08,China,Apple,47312,22
2024-01-31,Store XX,05,Japan,Amazon,84847,10
2024-01-31,Store XX,04,Germany,Amazon,69818,53
2024-01-31,Store XX,04,USA,Apple,67594,13
2024-01-31,Store XX,01,USA,Amazon,30059,64
2024-01-31,Store XX,04,Germany,Amazon,24402,86
2024-01-31,Store XX,01,China,Amazon,78092,28
2024-01-31,Store XX,08,France,Apple,28913,11
2024-01-31,Store XX,11,UK,Amazon,52408,58
2024-01-31,Store XX,00,Germany,Amazon,76800,95
2024-01-31,Store XX,05,USA,Amazon,33796,15
2024-01-31,Store XX,04,Brazil,Amazon,36577,78
2024-01-31,Store XX,07,Germany,Apple,65160,100
2024-01-31,Store XX,00,UK,Amazon,53031,51
2024-01-31,Store XX,02,UK,Apple,33419,89
2024-01-31,Store XX,10,Brazil,Apple,13857,25
2024-01-31,Store XX,04,France,Apple,87259,1
2024-01-31,Store XX,01,UK,Amazon,20355,86
2024-01-31,Store XX,03,USA,Apple,63206,4
2024-01-31,Store XX,06,Japan,Amazon,67045,92
2024-01-31,Store XX,04,France,Amazon,55464,81
2024-01-31,Store XX,00,UK,Amazon,65206,23
2024-01-31,Store XX,05,USA,Amazon,99419,13
2024-01-31,Store XX,06,USA,Apple,15032,7
2024-01-31,Store XX,11,UK,Apple,30871,71
2024-01-31,Store XX,04,China,Amazon,40317,30
2024-01-31,Store XX,00,UK,Apple,79457,50
2024-01-31,Store XX,04,USA,Amazon,74315,40
2024-01-31,Store XX,00,Brazil,Amazon,90521,59
2024-01-31,Store XX,04,Brazil,Apple,31884,66
2024-01-31,Store XX,03,Japan,Apple,37277,45
2024-01-31,Store XX,06,UK,Apple,37812,18
2024-01-31,Store XX,07,Brazil,Amazon,74231,49
2024-01-31,Store XX,08,Germany,Amazon,80238,101
2024-01-31,Store XX,10,China,Apple,91117,57
2024-01-31,Store XX,11,UK,Amazon,52095,26
2024-01-31,Store XX,05,Brazil,Apple,52813,61
2024-01-31,Store XX,09,Japan,Apple,64351,53
2024-01-31,Store XX,03,Japan,Amazon,92171,49
2024-01-31,Store XX,06,Germany,Amazon,99939,54
2024-01-31,Store XX,06,Japan,Apple,53706,71
2024-01-31,Store XX,04,China,Amazon,98584,14
2024-01-31,Store XX,05,USA,Apple,23780,22
2024-01-31,Store XX,06,France,Apple,99302,21
2024-01-31,Store XX,01,Germany,Apple,41276,84
2024-01-31,Store XX,10,France,Apple,78915,64
2024-01-31,Store XX,06,Brazil,Amazon,34868,77
2024-01-31,Store XX,04,Germany,Apple,59991,43
2024-01-31,Store XX,11,China,Amazon,75383,84
2024-01-31,Store XX,08,UK,Apple,85264,66
2024-01-31,Store XX,11,China,Amazon,66175,28
2024-01-31,Store XX,06,Japan,Amazon,52660,7
2024-01-31,Store XX,11,USA,Apple,23350,84
2024-01-31,Store XX,05,Germany,Amazon,27093,94
2024-01-31,Store XX,02,UK,Apple,75818,4
2024-01-31,Store XX,05,Germany,Apple,11864,76
2024-01-31,Store XX,07,Japan,Amazon,54515,39
2024-01-31,Store XX,11,UK,Apple,16949,37
2024-01-31,Store XX,10,Japan,Amazon,31339,27
2024-01-31,Store XX,00,Brazil,Apple,46717,56
2024-01-31,Store XX,06,France,Apple,77616,14
2024-01-31,Store XX,10,USA,Amazon,93458,92
2024-01-31,Store XX,03,UK,Amazon,91019,6
2024-01-31,Store XX,04,China,Amazon,14048,17
2024-01-31,Store XX,04,Germany,Amazon,23733,46
2024-01-31,Store XX,05,China,Amazon,20257,63
2024-01-31,Store XX,05,Germany,Amazon,58876,68
2024-01-31,Store XX,08,Japan,Amazon,57454,11
2024-01-31,Store XX,03,Brazil,Apple,75161,88
2024-01-31,Store XX,04,USA,Apple,77845,8
2024-01-31,Store XX,06,Germany,Amazon,53561,11
2024-01-31,Store XX,08,Japan,Apple,47721,11
2024-01-31,Store XX,11,Brazil,Amazon,11652,90
2024-01-31,Store XX,01,UK,Amazon,59703,77
2024-01-31,Store XX,10,UK,Apple,14191,54
2024-01-31,Store XX,02,Japan,Amazon,48773,64
2024-01-31,Store XX,05,Brazil,Apple,53485,52
2024-01-31,Store XX,06,China,Apple,81359,16
2024-01-31,Store XX,09,China,Amazon,76647,79
2024-01-31,Store XX,00,USA,Apple,30735,83
2024-01-31,Store XX,01,USA,Amazon,44874,7
2024-01-31,Store XX,10,China,Apple,80252,61
2024-01-31,Store XX,00,France,Amazon,38667,43
2024-01-31,Store XX,05,UK,Apple,61422,11
2024-01-31,Store XX,02,USA,Amazon,40620,47
2024-01-31,Store XX,03,Brazil,Apple,47777,60
2024-01-31,Store XX,08,USA,Apple,90194,24
2024-01-31,Store XX,10,China,Amazon,17010,9
2024-01-31,Store XX,11,Brazil,Amazon,50095,23
2024-01-31,Store XX,07,UK,Amazon,15839,59
2024-01-31,Store XX,02,UK,Amazon,11975,28
2024-01-31,Store XX,07,Germany,Apple,40749,63
2024-01-31,Store XX,04,Brazil,Amazon,29818,24
2024-01-31,Store XX,08,Brazil,Amazon,52735,57
2024-01-31,Store XX,07,USA,Amazon,32063,86
2024-01-31,Store XX,09,Japan,Amazon,95658,37
2024-01-31,Store XX,02,UK,Apple,66348,30
2024-01-31,Store XX,09,Japan,Apple,76380,89
2024-01-31,Store XX,00,USA,Apple,86533,81
2024-01-31,Store XX,09,France,Amazon,44568,6
2024-01-31,Store XX,09,France,Amazon,46822,92
2024-01-31,Store XX,07,Germany,Amazon,51972,41
2024-01-31,Store XX,04,Germany,Apple,82386,34
2024-01-31,Store XX,00,France,Amazon,34799,54
2024-01-31,Store XX,09,Germany,Apple,34138,31
2024-01-31,Store XX,05,Japan,Amazon,94682,77
2024-01-31,Store XX,11,UK,Amazon,66342,92
2024-01-31,Store XX,04,USA,Amazon,60111,59
2024-01-31,Store XX,08,Japan,Amazon,27825,6
2024-01-31,Store XX,11,USA,Amazon,35624,39
2024-01-31,Store XX,07,UK,Apple,14638,80
2024-01-31,Store XX,00,UK,Apple,46631,37
2024-01-31,Store XX,10,China,Amazon,56911,30
2024-01-31,Store XX,08,Japan,Apple,11161,10
2024-01-31,Store XX,00,UK,Apple,31755,83
2024-01-31,Store XX,01,China,Amazon,41540,49
2024-01-31,Store XX,00,France,Apple,87535,92
2024-01-31,Store XX,03,China,Amazon,56925,34
2024-01-31,Store XX,01,France,Apple,33945,35
2024-01-31,Store XX,07,Brazil,Amazon,85210,23
2024-01-31,Store XX,03,Brazil,Apple,28715,82
2024-01-31,Store XX,08,Japan,Amazon,75153,94
2024-01-31,Store XX,05,Germany,Amazon,15344,93
2024-01-31,Store XX,10,China,Apple,75655,54
2024-01-31,Store XX,04,Germany,Apple,35414,72
2024-01-31,Store XX,04,China,Amazon,53794,95
2024-01-31,Store XX,09,Brazil,Amazon,58008,3
2024-01-31,Store XX,00,USA,Amazon,87143,71
2024-01-31,Store XX,07,UK,Amazon,94693,46
2024-01-31,Store XX,11,Brazil,Amazon,85260,93
2024-01-31,Store XX,09,UK,Apple,94951,44
2024-01-31,Store XX,07,Brazil,Amazon,23095,33
2024-01-31,Store XX,11,Japan,Apple,59736,99
2024-01-31,Store XX,05,Germany,Apple,14192,30
2024-01-31,Store XX,05,France,Apple,17157,20
2024-01-31,Store XX,01,France,Amazon,87025,34
2024-01-31,Store XX,01,Germany,Amazon,58646,54
2024-01-31,Store XX,03,Brazil,Apple,95848,78
2024-01-31,Store XX,03,Brazil,Amazon,78341,29
2024-01-31,Store XX,07,UK,Apple,59873,55
2024-01-31,Store XX,03,France,Apple,36873,3
2024-01-31,Store XX,09,China,Amazon,93893,50
2024-01-31,Store XX,06,China,Apple,54687,44
2024-01-31,Store XX,09,USA,Amazon,12177,58
2024-01-31,Store XX,10,Brazil,Apple,69294,73
2024-01-31,Store XX,06,Brazil,Apple,35056,77
2024-01-31,Store XX,07,Germany,Apple,38442,28
2024-01-31,Store XX,10,Brazil,Amazon,80749,56
2024-01-31,Store XX,09,Germany,Amazon,91909,92
2024-01-31,Store XX,03,France,Amazon,36573,54
2024-01-31,Store XX,04,China,Apple,29938,58
2024-01-31,Store XX,07,Germany,Apple,30845,90
2024-01-31,Store XX,05,USA,Amazon,26096,16
2024-01-31,Store XX,01,Japan,Amazon,36672,33
2024-01-31,Store XX,10,France,Apple,93779,66
2024-01-31,Store XX,10,Brazil,Apple,73892,96
2024-01-31,Store XX,08,France,Apple,81030,22
2024-01-31,Store XX,05,UK,Amazon,37979,91
2024-01-31,Store XX,02,China,Apple,13643,9
2024-01-31,Store XX,06,France,Apple,67445,7
2024-01-31,Store XX,08,UK,Apple,19832,65
2024-01-31,Store XX,04,Germany,Apple,11941,51
2024-01-31,Store XX,01,UK,Amazon,64323,30
2024-01-31,Store XX,00,Brazil,Amazon,49498,70
2024-01-31,Store XX,04,Japan,Apple,68449,15
2024-01-31,Store XX,00,Germany,Apple,72927,77
2024-01-31,Store XX,02,Germany,Amazon,47884,63
2024-01-31,Store XX,04,Brazil,Amazon,85217,5
2024-01-31,Store XX,06,UK,Apple,80048,17
2024-01-31,Store XX,07,USA,Apple,91102,51
2024-01-31,Store XX,03,USA,Apple,64123,91
2024-01-31,Store XX,09,Japan,Amazon,82729,31
2024-01-31,Store XX,05,UK,Apple,67356,7
2024-01-31,Store XX,07,USA,Amazon,75033,14
2024-01-31,Store XX,05,Japan,Apple,57215,65
2024-01-31,Store XX,03,Germany,Apple,65304,67
2024-01-31,Store XX,07,China,Apple,13636,19
2024-01-31,Store XX,00,Brazil,Amazon,61034,18
2024-01-31,Store XX,11,Germany,Apple,82548,11
2024-01-31,Store XX,08,Brazil,Amazon,82427,76
2024-01-31,Store XX,02,USA,Apple,72607,49
2024-01-31,Store XX,06,China,Apple,47903,28
2024-01-31,Store XX,10,Germany,Apple,35108,84
2024-01-31,Store XX,07,Japan,Amazon,58246,89
2024-01-31,Store XX,07,France,Apple,96262,34
2024-01-31,Store XX,05,Brazil,Apple,85047,62
2024-01-31,Store XX,01,Germany,Apple,73683,43
2024-01-31,Store XX,00,Brazil,Apple,46251,2
2024-01-31,Store XX,10,China,Amazon,59651,25
2024-01-31,Store XX,08,France,Apple,81026,61
2024-01-31,Store XX,04,Japan,Amazon,30548,101
2024-01-31,Store XX,08,USA,Apple,70942,69
2024-01-31,Store XX,01,Germany,Apple,76446,33
2024-01-31,Store XX,03,France,Amazon,71832,44
2024-01-31,Store XX,02,Germany,Amazon,97642,29
2024-01-31,Store XX,11,Japan,Amazon,48338,21
2024-01-31,Store XX,00,Germany,Amazon,85147,13
2024-01-31,Store XX,05,UK,Apple,73389,73
2024-01-31,Store XX,02,Germany,Apple,55504,61
2024-01-31,Store XX,09,France,Apple,31880,53
2024-01-31,Store XX,02,Brazil,Apple,38542,99
2024-01-31,Store XX,06,UK,Amazon,32483,42
2024-01-31,Store XX,00,Brazil,Apple,86513,33
2024-01-31,Store XX,05,Germany,Apple,85291,4
2024-01-31,Store XX,10,Germany,Amazon,56864,1
2024-01-31,Store XX,10,France,Apple,68295,75
2024-01-31,Store XX,08,UK,Apple,39781,96
2024-01-31,Store XX,10,USA,Apple,41173,10
2024-01-31,Store XX,05,China,Apple,37878,21
2024-01-31,Store XX,08,UK,Amazon,60645,71
2024-01-31,Store XX,02,France,Amazon,30319,61
2024-01-31,Store XX,05,Japan,Apple,42626,24
2024-01-31,Store XX,00,UK,Amazon,71342,85
2024-01-31,Store XX,09,Brazil,Apple,63849,14
2024-01-31,Store XX,10,Brazil,Apple,75472,19
2024-01-31,Store XX,11,UK,Apple,14713,49
2024-01-31,Store XX,03,China,Apple,77738,59
2024-01-31,Store XX,06,Brazil,Amazon,39943,57
2024-01-31,Store XX,05,France,Amazon,81587,74
2024-01-31,Store XX,04,China,Amazon,11206,50
2024-01-31,Store XX,03,China,Apple,44123,89
2024-01-31,Store XX,06,France,Apple,41839,11
2024-01-31,Store XX,01,Brazil,Amazon,15159,74
2024-01-31,Store XX,11,USA,Apple,86173,35
2024-01-31,Store XX,04,Germany,Amazon,85048,70
2024-01-31,Store XX,03,USA,Amazon,33511,72
2024-01-31,Store XX,07,France,Apple,46487,22
2024-01-31,Store XX,05,France,Apple,83975,48
2024-01-31,Store XX,02,Germany,Amazon,15875,1
2024-01-31,Store XX,06,Brazil,Apple,17733,15
2024-01-31,Store XX,10,France,Amazon,93091,37
2024-01-31,Store XX,05,China,Apple,76698,73
2024-01-31,Store XX,02,USA,Apple,26736,49
2024-01-31,Store XX,08,UK,Amazon,89544,53
2024-01-31,Store XX,08,Germany,Apple,60676,6
2024-01-31,Store XX,10,Brazil,Amazon,18708,37
2024-01-31,Store XX,11,China,Amazon,55791,55
2024-01-31,Store XX,06,Japan,Apple,14960,58
2024-01-31,Store XX,00,Germany,Apple,25425,41
2024-01-31,Store XX,01,China,Apple,63768,6
2024-01-31,Store XX,07,USA,Apple,76563,70
2024-01-31,Store XX,05,China,Amazon,62065,37
2024-01-31,Store XX,02,USA,Apple,88454,10
2024-01-31,Store XX,00,UK,Amazon,18385,19
2024-01-31,Store XX,10,Brazil,Apple,95996,73
2024-01-31,Store XX,02,China,Apple,86939,46
2024-01-31,Store XX,01,Brazil,Apple,30811,5
2024-01-31,Store XX,10,USA,Amazon,89405,84
2024-01-31,Store XX,07,UK,Amazon,77884,100
2024-01-31,Store XX,01,UK,Apple,33101,14
2024-01-31,Store XX,03,UK,Amazon,27477,45
2024-01-31,Store XX,08,France,Amazon,25031,30
2024-01-31,Store XX,04,Brazil,Amazon,82606,31
2024-01-31,Store XX,10,Germany,Amazon,44227,34
2024-01-31,Store XX,02,USA,Amazon,26008,21
2024-01-31,Store XX,04,USA,Apple,16776,11
2024-01-31,Store XX,09,USA,Amazon,98213,101
2024-01-31,Store XX,05,France,Amazon,32724,70
2024-01-31,Store XX,05,Brazil,Apple,89838,32
2024-01-31,Store XX,09,China,Apple,24283,84
2024-01-31,Store XX,03,USA,Amazon,86392,57
2024-01-31,Store XX,10,Germany,Amazon,18434,93
2024-01-31,Store XX,01,Japan,Amazon,83174,46
2024-01-31,Store XX,11,USA,Apple,33230,70
2024-01-31,Store XX,09,UK,Amazon,24723,42
2024-01-31,Store XX,08,UK,Amazon,88635,28
2024-01-31,Store XX,01,Brazil,Apple,54038,94
2024-01-31,Store XX,11,Japan,Amazon,42805,56
2024-01-31,Store XX,10,Japan,Apple,14658,84
2024-01-31,Store XX,11,China,Amazon,92551,10
2024-01-31,Store XX,10,Germany,Apple,66324,22
2024-01-31,Store XX,08,France,Amazon,28733,2
2024-01-31,Store XX,09,France,Apple,42081,79
2024-01-31,Store XX,00,China,Amazon,74953,25
2024-01-31,Store XX,01,China,Apple,55665,7
2024-01-31,Store XX,09,UK,Apple,26284,31
2024-01-31,Store XX,01,USA,Amazon,66820,9
2024-01-31,Store XX,07,Brazil,Amazon,27313,91
2024-01-31,Store XX,01,UK,Apple,37377,59
2024-01-31,Store XX,08,Germany,Amazon,23048,32
2024-01-31,Store XX,03,Japan,Amazon,29329,64
2024-01-31,Store XX,01,Japan,Amazon,74492,71
2024-01-31,Store XX,08,USA,Apple,75298,70
2024-01-31,Store XX,04,Brazil,Amazon,46092,93
2024-01-31,Store XX,08,Brazil,Amazon,68505,81
2024-01-31,Store XX,05,Japan,Apple,71573,100
2024-01-31,Store XX,08,USA,Amazon,11579,30
2024-01-31,Store XX,10,China,Apple,19312,41
2024-01-31,Store XX,08,Brazil,Amazon,80749,36
2024-01-31,Store XX,11,UK,Amazon,85942,51
2024-01-31,Store XX,03,Germany,Amazon,56890,89
2024-01-31,Store XX,04,France,Apple,18329,62
2024-01-31,Store XX,01,Germany,Apple,11071,8
2024-01-31,Store XX,04,USA,Amazon,23595,54
2024-01-31,Store XX,11,Germany,Amazon,13452,5
2024-01-31,Store XX,04,USA,Apple,43383,44
2024-01-31,Store XX,11,France,Amazon,42624,30
2024-01-31,Store XX,08,China,Apple,67634,75
2024-01-31,Store XX,01,Japan,Apple,35560,63
2024-01-31,Store XX,02,Japan,Apple,29217,101
2024-01-31,Store XX,04,China,Apple,55347,77
2024-01-31,Store XX,11,France,Apple,76210,42
2024-01-31,Store XX,00,China,Amazon,79036,49
2024-01-31,Store XX,05,China,Apple,59199,39
2024-01-31,Store XX,08,UK,Amazon,41704,36
2024-01-31,Store XX,11,Brazil,Apple,16910,79
2024-01-31,Store XX,07,Brazil,Amazon,56603,53
2024-01-31,Store XX,08,Germany,Apple,42885,10
2024-01-31,Store XX,00,USA,Apple,96806,41
2024-01-31,Store XX,07,France,Apple,36409,99
2024-01-31,Store XX,09,Brazil,Apple,46264,43
2024-01-31,Store XX,08,China,Apple,69520,48
2024-01-31,Store XX,01,USA,Amazon,59114,81
2024-01-31,Store XX,02,France,Amazon,79476,1
2024-01-31,Store XX,00,UK,Amazon,29591,75
2024-01-31,Store XX,07,Germany,Amazon,18495,2
2024-01-31,Store XX,03,Japan,Amazon,16993,86
2024-01-31,Store XX,11,China,Amazon,56518,6
2024-01-31,Store XX,09,Germany,Amazon,87294,70
2024-01-31,Store XX,02,France,Apple,73708,91
2024-01-31,Store XX,03,France,Apple,29861,92
2024-01-31,Store XX,00,UK,Amazon,96589,12
2024-01-31,Store XX,04,UK,Apple,32496,98
2024-01-31,Store XX,06,Brazil,Apple,78591,72
2024-01-31,Store XX,10,Brazil,Apple,72309,4
2024-01-31,Store XX,06,Brazil,Amazon,95032,15
2024-01-31,Store XX,07,France,Amazon,82061,44
2024-01-31,Store XX,10,USA,Apple,24098,39
2024-01-31,Store XX,11,Japan,Amazon,51461,38
2024-01-31,Store XX,04,Brazil,Apple,99017,31
2024-01-31,Store XX,09,China,Amazon,85882,66
2024-01-31,Store XX,10,Germany,Amazon,91505,37
2024-01-31,Store XX,05,Japan,Amazon,22283,62
2024-01-31,Store XX,02,France,Apple,42923,100
2024-01-31,Store XX,09,France,Amazon,75526,40
2024-01-31,Store XX,01,Germany,Amazon,21517,26
2024-01-31,Store XX,07,Japan,Apple,53963,17
2024-01-31,Store XX,10,France,Amazon,36344,12
2024-01-31,Store XX,09,Japan,Amazon,45158,63
2024-01-31,Store XX,01,Germany,Apple,47564,21
2024-01-31,Store XX,02,France,Amazon,10115,84
2024-01-31,Store XX,05,USA,Amazon,11716,54
2024-01-31,Store XX,03,Germany,Amazon,92124,46
2024-01-31,Store XX,03,China,Apple,82663,70
2024-01-31,Store XX,05,Brazil,Amazon,59786,48
2024-01-31,Store XX,06,USA,Apple,80708,43
2024-01-31,Store XX,04,France,Apple,48414,74
2024-01-31,Store XX,10,USA,Amazon,89886,63
2024-01-31,Store XX,10,UK,Apple,84869,17
2024-01-31,Store XX,04,Brazil,Apple,41186,2
2024-01-31,Store XX,01,UK,Amazon,56900,84
2024-01-31,Store XX,09,Brazil,Apple,31162,46
2024-01-31,Store XX,08,Germany,Amazon,13758,45
2024-01-31,Store XX,06,USA,Amazon,38883,12
2024-01-31,Store XX,04,China,Apple,21252,37
2024-01-31,Store XX,11,China,Apple,32652,86
2024-01-31,Store XX,07,Brazil,Amazon,41440,57
2024-01-31,Store XX,09,UK,Apple,88114,34
2024-01-31,Store XX,05,France,Amazon,96982,89
2024-01-31,Store XX,02,China,Amazon,41786,49
2024-01-31,Store XX,06,China,Amazon,46517,58
2024-01-31,Store XX,05,Brazil,Amazon,95674,81
2024-01-31,Store XX,10,UK,Amazon,77600,20
2024-01-31,Store XX,00,Germany,Apple,11749,25
2024-01-31,Store XX,05,USA,Amazon,37990,86
2024-01-31,Store XX,07,France,Apple,10094,94
2024-01-31,Store XX,02,Germany,Amazon,65258,86
2024-01-31,Store XX,11,UK,Amazon,33236,100
2024-01-31,Store XX,03,France,Amazon,23550,46
2024-01-31,Store XX,00,Germany,Apple,41112,48
2024-01-31,Store XX,00,China,Amazon,30577,92
2024-01-31,Store XX,04,UK,Amazon,42769,24
2024-01-31,Store XX,11,Germany,Apple,12296,48
2024-01-31,Store XX,02,China,Apple,36170,81
2024-01-31,Store XX,03,China,Amazon,32581,6
2024-01-31,Store XX,01,Brazil,Apple,62198,24
2024-01-31,Store XX,00,Germany,Amazon,36780,28
2024-01-31,Store XX,06,Japan,Apple,68531,25
2024-01-31,Store XX,09,UK,Amazon,32460,8
2024-01-31,Store XX,10,USA,Apple,88903,41
2024-01-31,Store XX,10,UK,Apple,32641,58
2024-01-31,Store XX,11,China,Apple,42530,73
2024-01-31,Store XX,03,UK,Amazon,52824,90
2024-01-31,Store XX,02,Brazil,Amazon,16452,40
2024-01-31,Store XX,09,USA,Apple,68564,24
2024-01-31,Store XX,06,Brazil,Amazon,65282,75
2024-01-31,Store XX,11,UK,Amazon,46154,56
2024-01-31,Store XX,10,UK,Apple,90629,59
2024-01-31,Store XX,03,France,Amazon,69317,93
2024-01-31,Store XX,04,UK,Apple,16195,64
2024-01-31,Store XX,11,Brazil,Apple,69434,63
2024-01-31,Store XX,02,Japan,Apple,14773,4
2024-01-31,Store XX,08,Japan,Amazon,47085,15
2024-01-31,Store XX,05,Germany,Amazon,60088,57
2024-01-31,Store XX,01,Japan,Apple,30385,21
2024-01-31,Store XX,08,Brazil,Amazon,41837,81
2024-01-31,Store XX,02,UK,Amazon,98423,14
2024-01-31,Store XX,07,USA,Amazon,30578,34
2024-01-31,Store XX,01,China,Apple,90713,101
2024-01-31,Store XX,08,UK,Apple,41003,8
2024-01-31,Store XX,09,Brazil,Amazon,93852,60
2024-01-31,Store XX,05,Germany,Apple,64975,21
2024-01-31,Store XX,07,Brazil,Apple,50353,55
2024-01-31,Store XX,08,UK,Apple,82777,7
2024-01-31,Store XX,04,Japan,Apple,76219,17
2024-01-31,Store XX,06,China,Amazon,35834,61
2024-01-31,Store XX,06,USA,Apple,14024,45
2024-01-31,Store XX,05,Japan,Amazon,19685,38
2024-01-31,Store XX,02,UK,Apple,74267,30
2024-01-31,Store XX,11,France,Amazon,91151,61
2024-01-31,Store XX,08,France,Apple,28721,46
2024-01-31,Store XX,06,Germany,Apple,36226,6
2024-01-31,Store XX,08,France,Apple,94194,25
2024-01-31,Store XX,03,UK,Apple,40992,77
